Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
28500000.0,BMW,520d,M Sport,2016,Used,Automatic,Saloon,Diesel,2000.0,47000.0
2600000.0,Micro,Panda,2010,2010,Used,Manual,Hatchback,Petrol,1100.0,50000.0
27500000.0,Mercedes Benz,E350,,2017,Used,Automatic,Saloon,Hybrid,2000.0,65000.0
5200000.0,Mitsubishi,Lancer,,2002,Used,Manual,Saloon,Petrol,1300.0,241000.0
4575000.0,Toyota,Corolla,AAE110 Crystal Light,1998,Used,Automatic,Saloon,Petrol,1500.0,190000.0
17600000.0,Honda,Vezel,Z Premium ,2024,Used,Automatic,SUV / 4x4,Hybrid,1490.0,20000.0
12800000.0,Toyota,Rush,,2018,Used,Automatic,SUV / 4x4,Petrol,1490.0,96170.0
7500000.0,Toyota,Axio,AXIO G Grade 2008,2008,Used,Automatic,Saloon,Petrol,1500.0,173000.0
2450000.0,Suzuki,Maruti,Sport,2013,Used,Manual,,Petrol,800.0,50000.0
11650000.0,Toyota,CHR,GT turbo,2016,Used,Automatic,SUV / 4x4,Petrol,1200.0,101000.0
13000000.0,Toyota,Raize,Hybrid ,2024,Used,Automatic,SUV / 4x4,Hybrid,1190.0,8000.0
9750000.0,Suzuki,S-Cross,S-Cross,2018,Used,Automatic,SUV / 4x4,Petrol,1000.0,69000.0
4275000.0,Daihatsu,Mira,Full Option ,2008,Used,Automatic,Hatchback,Petrol,650.0,178000.0
7395000.0,Suzuki,Swift,Full Option ,2017,Used,Automatic,Hatchback,Petrol,1300.0,88000.0
7550000.0,Suzuki,Swift,RS Turbo,2017,Used,Tiptronic,,Petrol,990.0,121000.0
5475000.0,Toyota,Pixis,Full Option ,2016,Used,Automatic,Hatchback,Petrol,650.0,60000.0
8000000.0,Toyota,Vitz,,2017,Used,Automatic,Hatchback,Petrol,1000.0,80000.0
11875000.0,Kia,Sportage,Diesel ,2015,Used,Automatic,SUV / 4x4,Diesel,2200.0,142000.0
7995000.0,Honda,Fit,GP5 L Grade ,2015,Used,Automatic,Hatchback,Hybrid,1500.0,96000.0
2850000.0,Suzuki,Wagon R,VXi,2006,Used,Manual,Hatchback,Petrol,1000.0,159600.0
12500000.0,Toyota,CHR,NGX10,2018,Used,Automatic,,Petrol,1200.0,114000.0
4000000.0,Nissan,Cefiro,Nissan Cefiro,1998,Used,Automatic,Saloon,Petrol,2000.0,168025.0
2350000.0,Maruti Suzuki,800,maruti 800,2007,Used,Manual,,Petrol,800.0,72000.0
3950000.0,Hyundai,Eon,Magna Plus,2015,Used,Manual,Hatchback,Petrol,814.0,182000.0
9100000.0,Honda,Vezel,,2014,Used,Automatic,SUV / 4x4,Petrol,1490.0,145411.0
7000000.0,Toyota,Rush,,2007,Used,Automatic,SUV / 4x4,Petrol,1400.0,125000.0
6350000.0,Perodua,Bezza,,2017,Used,Automatic,Saloon,Petrol,1000.0,95000.0
7600000.0,Honda,Fit,2013 S Grade Gp5,2013,Used,Automatic,,Hybrid,1499.0,120000.0
4150000.0,Suzuki,Other Model,Ritz,2012,Used,Manual,Hatchback,Petrol,1200.0,235000.0
24000000.0,BMW,X5,M Sport,2016,Used,Automatic,SUV / 4x4,Hybrid,2000.0,108000.0
35875000.0,Mercedes Benz,GLB,180,2025,Used,Automatic,SUV / 4x4,Petrol,1300.0,12000.0
4345000.0,Nissan,Sunny,N16,2001,Used,Automatic,Saloon,Petrol,1500.0,140000.0
2695000.0,Nissan,March,K11,1995,Used,Manual,Hatchback,Petrol,1300.0,150000.0
5275000.0,Suzuki,Celerio,ZXI Auto,2017,Used,Automatic,Hatchback,Petrol,1000.0,93000.0
5230000.0,Suzuki,Alto,HA36,2017,Used,Automatic,Hatchback,Petrol,650.0,111941.0
600000.0,Austin,Cambridge,Austin,1960,Used,Manual,Station wagon,Petrol,1000.0,50000.0
12000000.0,Mitsubishi,L200,2WD,2016,Used,Manual,,Diesel,2500.0,185000.0
4975000.0,Suzuki,Celerio,Vxi Auto,2016,Used,Automatic,Hatchback,Petrol,1000.0,94000.0
2695000.0,Hyundai,Elantra,Trim,2000,Used,Manual,Saloon,Petrol,1599.0,169500.0
9490000.0,Toyota,Axio,,2014,Used,Automatic,,Hybrid,1490.0,127262.0
4650000.0,Nissan,March,AK,2007,Used,Automatic,Hatchback,Petrol,1240.0,132000.0
9250000.0,Honda,Fit Shuttle,2013,2013,Used,Automatic,Station wagon,Petrol,1330.0,144750.0
2150000.0,Nissan,Sunny,1992,1992,Used,Manual,Saloon,Diesel,1500.0,100000.0
13800000.0,Toyota,CHR,NGX-10 GT 2WD,2018,Used,Automatic,,Petrol,1200.0,93000.0
16250000.0,Jeep,Compass,Limited,2019,Used,Automatic,SUV / 4x4,Petrol,1400.0,125000.0
2550000.0,Mitsubishi,Lancer,CB3A,1998,Used,Automatic,Saloon,Petrol,1500.0,168880.0
64500000.0,Land Rover,Defender,First edition diesel,2020,Used,Automatic,SUV / 4x4,Diesel,2000.0,28000.0
8700000.0,DFSK,Glory,,2021,Used,Tiptronic,Hatchback,Petrol,1500.0,77000.0
22500000.0,Toyota,Land Cruiser Prado,TX 150,2010,Used,Automatic,SUV / 4x4,Petrol,2700.0,150000.0
9000000.0,Land Rover,Defender,Defender,1971,Used,Manual,SUV / 4x4,Diesel,2500.0,70000.0
4350000.0,Hyundai,Eon,,2016,Used,Manual,Hatchback,Petrol,814.0,90400.0
5400000.0,Perodua,Axia,G Grade,2016,Used,Automatic,Hatchback,Petrol,1000.0,220000.0
11200000.0,Toyota,Hilux,Vigo Champ,2010,Used,Manual,SUV / 4x4,Diesel,2500.0,107000.0
38900000.0,BMW,740Le,M sports,2016,Used,Automatic,Saloon,Petrol,2000.0,60000.0
19800000.0,Peugeot,5008,GT Line,2020,Used,Automatic,SUV / 4x4,Petrol,1200.0,57000.0
12500000.0,Toyota,Premio,Premio Superior,2014,Used,Automatic,Saloon,Petrol,1497.0,196000.0
7200000.0,Toyota,Vitz,Safety Push Start,2016,Used,Automatic,Hatchback,Petrol,990.0,102000.0
1300000.0,Toyota,Corona,Deluxe Edition,1972,Used,Manual,Saloon,Petrol,1600.0,250000.0
7250000.0,Toyota,Vitz,Toyota,2015,Used,Automatic,Hatchback,Petrol,1000.0,90706.0
10450000.0,Honda,Grace,,2017,Used,Tiptronic,Saloon,Hybrid,1500.0,109000.0
6600000.0,Honda,S660,2015,2015,Used,Automatic,Convertible,Petrol,660.0,60000.0
5350000.0,Daihatsu,Mira,,2015,Used,Automatic,Hatchback,Petrol,650.0,93600.0
5095000.0,Micro,Actyon,,2008,Used,Automatic,SUV / 4x4,Diesel,1998.0,231142.0
6330000.0,Suzuki,Wagon R FX,Safety,2017,Used,Automatic,Hatchback,Hybrid,650.0,94885.0
9800000.0,DFSK,Glory,,2023,Used,Automatic,SUV / 4x4,Petrol,1500.0,23500.0
11550000.0,Honda,Vezel,RS Sensing,2016,Used,Automatic,SUV / 4x4,Hybrid,1500.0,112000.0
19950000.0,Ssang Yong,Rexton,GM4,2017,Used,Automatic,SUV / 4x4,Diesel,2000.0,112000.0
3355000.0,Micro,Panda,,2016,Used,Manual,Hatchback,Petrol,1342.0,29600.0
4200000.0,Renault,KWID,,2018,Used,Manual,Hatchback,Petrol,800.0,121500.0
12090000.0,Honda,Civic,Tech Pack,2017,Used,Automatic,Hatchback,Petrol,1000.0,78000.0
13550000.0,Toyota,Allion,G PLUS,2017,Used,Automatic,Saloon,Petrol,1500.0,100000.0
13550000.0,Toyota,Allion,G PLUS,2016,Used,Automatic,Saloon,Petrol,1500.0,100000.0
13550000.0,Toyota,Allion,NZT260 G PLUS,2016,Used,Automatic,Saloon,Petrol,1500.0,100000.0
6180000.0,Perodua,Bezza,2017,2017,Used,Automatic,Saloon,Petrol,998.0,138000.0
8350000.0,Toyota,Vitz,Safety Edition 2,2018,Used,Automatic,Hatchback,Petrol,990.0,72000.0
5650000.0,Honda,Fit,GE6,2008,Used,Automatic,Hatchback,Petrol,1300.0,91000.0
4800000.0,Suzuki,Celerio,VXI,2015,Used,Automatic,Hatchback,Petrol,1000.0,122000.0
1345000.0,Mitsubishi,Lancer,SL 5fwd,1981,Used,Manual,Saloon,Petrol,1400.0,98000.0
475000.0,Nissan,Sunny,B310,1978,Used,Manual,Saloon,Petrol,1200.0,394800.0
7700000.0,Toyota,Vitz,1st Edition,2018,Used,Automatic,Hatchback,Petrol,1000.0,41500.0
3250000.0,Toyota,Corolla,CE110,1996,Used,Automatic,Saloon,Diesel,2000.0,254000.0
8120000.0,Honda,Vezel,2013,2013,Used,Automatic,SUV / 4x4,Hybrid,1490.0,148100.0
5500000.0,Suzuki,Celerio,ZXI,2017,Used,Automatic,Hatchback,Petrol,998.0,108700.0
6500000.0,Suzuki,Alto,Japan DHA-HA36S,2017,Used,Automatic,Hatchback,Petrol,650.0,83000.0
8150000.0,Honda,Insight,ZE3,2011,Used,Automatic,Saloon,Hybrid,1500.0,185000.0
7485000.0,Toyota,Axio,X Grade,2008,Used,Automatic,Saloon,Petrol,1500.0,156000.0
24250000.0,Toyota,Hilux,2.8L 4WD Double Cab,2025,Used,Automatic,SUV / 4x4,Diesel,2800.0,3051.0
8950000.0,Toyota,Prius,2009,2009,Used,Automatic,Saloon,Hybrid,1800.0,98800.0
8450000.0,Toyota,Vitz,2018,2018,Used,Automatic,,Petrol,990.0,88000.0
7500000.0,Honda,Fit,,2014,Used,Automatic,Hatchback,Hybrid,1490.0,200000.0
21000000.0,Porsche,Cayenne,,2011,Used,Automatic,SUV / 4x4,Petrol,3000.0,237800.0
47000000.0,Mercedes Benz,S500,longwheel S500e,2016,Used,Tiptronic,Saloon,Hybrid,3800.0,65000.0
8950000.0,MG,ZS,,2018,Used,Automatic,,Petrol,1000.0,59000.0
14350000.0,Toyota,Prius,4th Generation,2016,Used,Automatic,Saloon,Hybrid,1800.0,120000.0
4190000.0,Suzuki,Swift,Center Antenna,2003,Used,Automatic,Hatchback,Petrol,1300.0,193000.0
4800000.0,Volkswagen,Beetle,Veta,1965,Used,Manual,Hatchback,Petrol,1300.0,100000.0
19500000.0,BMW,318i,M Sport,2017,Used,Automatic,Saloon,Petrol,1500.0,65000.0
28500000.0,Mercedes Benz,E350,e,2017,Used,Automatic,Saloon,Petrol,1991.0,60639.0
6800000.0,Suzuki,Swift,,2014,Used,Automatic,Hatchback,Petrol,1400.0,110009.0
7590001.0,Toyota,Aqua,S Grade,2012,Used,Automatic,Hatchback,Hybrid,1490.0,89000.0
6120000.0,Perodua,Bezza,,2017,Used,Automatic,Saloon,Petrol,998.0,140000.0
5550000.0,Toyota,Vitz,2009,2009,Used,Automatic,,Petrol,1000.0,142000.0
10900000.0,Mitsubishi,Pajero,Intercooler 2.8,1997,Used,Automatic,SUV / 4x4,Diesel,2800.0,226000.0
10500000.0,DFSK,Glory,I Auto,2021,Used,Automatic,SUV / 4x4,Petrol,1490.0,29000.0
4800000.0,Nissan,Tiida,,2007,Used,Automatic,Saloon,Petrol,1499.0,237500.0
1400000.0,Volvo,940,940GL VIP,1995,Used,Automatic,Saloon,Petrol,1700.0,150000.0
3745000.0,Suzuki,Alto,Lxi 800,2015,Used,Manual,Hatchback,Petrol,800.0,56000.0
4800001.0,Suzuki,Swift,,2007,Used,Manual,Hatchback,Petrol,1298.0,74030.0
3790000.0,Perodua,Kenari,,2006,Used,Manual,Hatchback,Petrol,989.0,93806.0
3690000.0,Micro,Panda,,2016,Used,Manual,Hatchback,Petrol,998.0,52174.0
4290000.0,Suzuki,Alto,,2007,Used,Automatic,Hatchback,Petrol,650.0,132765.0
6950000.0,Hyundai,Santa Fe,,2007,Used,Automatic,SUV / 4x4,Diesel,2636.0,175519.0
11000000.0,Mitsubishi,ASX,,2015,Used,Automatic,SUV / 4x4,Petrol,2000.0,161611.0
7890000.0,Kia,Sportage,,2011,Used,Automatic,Hatchback,Petrol,1998.0,140746.0
2000000.0,Micro,Trend,,2009,Used,Automatic,Hatchback,Petrol,650.0,179000.0
1800000.0,Maruti Suzuki,800,,2004,Used,Manual,Hatchback,Petrol,800.0,17450.0
11000000.0,Volkswagen,Tiguan,,2010,Used,Automatic,SUV / 4x4,Petrol,1984.0,177497.0
20000000.0,Audi,80,Cabriolet,1997,Used,Manual,Saloon,Petrol,1800.0,35000.0
4000000.0,Nissan,Cefiro,Cefiro,1998,Used,Automatic,Saloon,Petrol,2000.0,168025.0
8250000.0,Toyota,Vitz,Edition 1,2018,Used,Automatic,Hatchback,Petrol,1000.0,37318.0
9900000.0,Honda,Vezel,Z Grade,2015,Used,Automatic,SUV / 4x4,Hybrid,1500.0,140000.0
5375000.0,Suzuki,Swift,Beetle,2007,Used,Automatic,Hatchback,Petrol,1500.0,160000.0
7825000.0,Toyota,Vitz,2 Editions ,2018,Used,Automatic,Hatchback,Petrol,1000.0,79000.0
4800000.0,Suzuki,Celerio,VXI,2015,Used,Automatic,Hatchback,Petrol,998.0,144999.0
6000000.0,Suzuki,Ertiga,VVT,2014,Used,Manual,MPV,Petrol,1373.0,52410.0
10800000.0,Kia,Sportage,,2014,Used,Tiptronic,,Diesel,2000.0,212000.0
14750000.0,DFSK,Glory,I Auto Limited,2024,Used,Tiptronic,SUV / 4x4,Petrol,1500.0,40200.0
9000000.0,Suzuki,Grand Vitara,,2012,Used,Automatic,,Petrol,2000.0,167000.0
7250000.0,Honda,Insight,ZE2,2010,Used,Automatic,Hatchback,Petrol,1300.0,198000.0
11250000.0,Toyota,Prius,S Grade,2013,Used,Automatic,Saloon,Hybrid,1800.0,173000.0
14500000.0,Peugeot,3008,GT,2019,Used,Automatic,Hatchback,Petrol,1300.0,80000.0
2850000.0,Toyota,Carina,AT 170,1990,Used,Manual,Saloon,Petrol,1500.0,250000.0
10300000.0,Toyota,Raize,Toyota Raize X 2024,2024,Used,Automatic,Hatchback,Petrol,1000.0,17000.0
11450000.0,Mitsubishi,Montero,V75W,2002,Used,Automatic,SUV / 4x4,Petrol,3500.0,168000.0
44500000.0,Toyota,Land Cruiser Sahara,zx,2010,Used,Automatic,Station wagon,Petrol,4660.0,165000.0
17800000.0,Mercedes Benz,C250,Coupe,2016,Used,Automatic,Coupé/Sports,Petrol,1991.0,125000.0
785000.0,Mitsubishi,Lancer,C12 GLX 1985,1985,Used,Manual,Saloon,Petrol,1500.0,177632.0
30000000.0,Land Rover,Discovery,5-HSE -7 Seater,2018,Used,Automatic,SUV / 4x4,Diesel,2000.0,110000.0
29900000.0,Audi,Q7,Quattro ,2017,Used,Automatic,SUV / 4x4,Petrol,2000.0,100000.0
51000000.0,Mercedes Benz,GLE 300D,Tech Pack Plus,2019,Used,Automatic,SUV / 4x4,Diesel,2000.0,48000.0
69500000.0,Toyota,Land Cruiser Sahara,V8 - VX Full Spec,2016,Used,Automatic,SUV / 4x4,Diesel,4700.0,100000.0
68000000.0,Land Rover,Range Rover,Autobiography-LWB ,2019,Used,Automatic,SUV / 4x4,Petrol,2000.0,90000.0
6285000.0,Toyota,Camry,,2002,Used,Automatic,Saloon,Petrol,2362.0,193200.0
4790000.0,Nissan,Bluebird,2001,2001,Used,Automatic,Saloon,Petrol,1800.0,130000.0
2875000.0,Nissan,Sunny,B14,1998,Used,Manual,Saloon,Petrol,1400.0,144000.0
47500000.0,Jaguar,F-Type,S AWD British Design,2017,Used,Automatic,Coupé/Sports,Petrol,3000.0,26000.0
4300000.0,Nissan,March,AK12,2003,Used,Automatic,,Petrol,1240.0,165000.0
1375000.0,Bajaj,Qute,,2019,Used,Manual,Hatchback,Petrol,216.0,45000.0
7900000.0,Mercedes Benz,C180,W203,2003,Used,Automatic,Saloon,Petrol,2000.0,145000.0
1300000.0,Micro,Panda Cross,Micro,2013,Used,Other transmission,Hatchback,Petrol,1300.0,72000.0
7380000.0,Toyota,Aqua,,2013,Used,Automatic,,Petrol,1500.0,162000.0
5750000.0,Suzuki,Hustler,,2017,Used,Automatic,SUV / 4x4,Petrol,660.0,125112.0
7000000.0,Toyota,Corolla,141,2008,Used,Automatic,Saloon,Petrol,1600.0,149000.0
4325000.0,Toyota,Corona,1997,1997,Used,Automatic,Saloon,Diesel,1970.0,317500.0
3975000.0,Suzuki,Escudo,VITARA DIESEL 4WD ,1996,Used,Manual,SUV / 4x4,Diesel,2180.0,230000.0
9150000.0,Honda,Vezel,,2014,Used,Automatic,Hatchback,Hybrid,1500.0,125000.0
29000000.0,Mercedes Benz,GLB,,2021,Used,Automatic,SUV / 4x4,Petrol,1332.0,64355.0
3450000.0,Tata,Indigo,indigo eCs 2016,2016,Used,Manual,Saloon,Petrol,1300.0,71000.0
975000.0,Mitsubishi,Lancer,,1986,Used,Manual,Saloon,Petrol,1300.0,327600.0
5100000.0,Suzuki,Celerio,VXI,2014,Used,Tiptronic,Hatchback,Petrol,1000.0,64300.0
5890000.0,Suzuki,Hustler,J Style,2015,Used,Automatic,Hatchback,Hybrid,650.0,94578.0
6590000.0,Mazda,Flair,Fz Safety,2017,Used,Automatic,Hatchback,Hybrid,650.0,91594.0
5990000.0,Suzuki,Wagon R FX,Safety,2017,Used,Automatic,Hatchback,Hybrid,650.0,65118.0
5990000.0,Suzuki,Wagon R Stingray,,2014,Used,Automatic,Hatchback,Hybrid,650.0,90676.0
7195000.0,Suzuki,Wagon R Stingray,,2018,Used,Automatic,Hatchback,Hybrid,650.0,73557.0
11850000.0,Toyota,Axio,X Grade,2018,Used,Automatic,Saloon,Hybrid,1490.0,118352.0
6290000.0,Perodua,Bezza,,2017,Used,Automatic,Saloon,Petrol,998.0,96211.0
1025000.0,Mitsubishi,Lancer,Box,1984,Used,Manual,Saloon,Petrol,1500.0,26000.0
7375000.0,Toyota,Vitz,,2016,Used,Automatic,Hatchback,Petrol,990.0,133622.0
8090000.0,Toyota,Vitz,Edition 3,2018,Used,Automatic,Hatchback,Petrol,990.0,78933.0
9800000.0,Toyota,Axio,NKE165 2019,2016,Used,Automatic,Saloon,Petrol,1390.0,76300.0
27500000.0,Volkswagen,ID,4 Pro Performance ,2024,Used,Automatic,Hatchback,Electric,150.0,16000.0
4990000.0,Toyota,Vios,2007,2004,Used,Automatic,Saloon,Petrol,1500.0,190000.0
5500000.0,Mazda,Axela,,2004,Used,Tiptronic,Saloon,Petrol,1500.0,200000.0
3800000.0,Hyundai,Santa Fe,,2004,Used,Automatic,SUV / 4x4,Petrol,2700.0,146000.0
9750000.0,Toyota,Premio,G Grade,2012,Used,Automatic,Saloon,Petrol,1500.0,175000.0
7500000.0,Suzuki,Wagon R FX,Hybrid,2024,Used,Automatic,Hatchback,Hybrid,660.0,3500.0
11000000.0,Nissan,Juke,,2020,Used,Automatic,SUV / 4x4,Petrol,1000.0,72000.0
5400000.0,Kia,Sorento,EX,2004,Used,Automatic,SUV / 4x4,Petrol,2497.0,184000.0
7200000.0,Toyota,Axio,,2008,Used,Automatic,,Petrol,1500.0,140000.0
2500000.0,Chery,QQ,2012,2012,Used,Automatic,Hatchback,Petrol,850.0,37000.0
14850000.0,Toyota,Prius,,2016,Used,Automatic,Saloon,Petrol,1500.0,113000.0
20000000.0,BMW,X2,M-Sport Pro ,2019,Used,Automatic,SUV / 4x4,Petrol,1500.0,45000.0
1250000.0,Toyota,Corolla,,1983,Used,Manual,Saloon,Petrol,1300.0,65000.0
45500000.0,Mercedes Benz,GLE 300D,AMG Premium Plus ,2019,Used,Automatic,SUV / 4x4,Diesel,2000.0,50000.0
45500000.0,Mercedes Benz,GLE 300D,AMG Premium Plus ,2019,Used,Automatic,SUV / 4x4,Diesel,2000.0,38000.0
11000000.0,Toyota,Axio,Hybrid G Grade,2016,Used,Automatic,Saloon,Petrol,1500.0,148000.0
1600000.0,Nissan,Sunny,Nissan,1990,Used,Manual,Saloon,Petrol,1300.0,218899.0
32500000.0,Volkswagen,ID 5 | Pro,Volkswagen ID5 Pro,2023,Used,Automatic,SUV / 4x4,Electric,150.0,26000.0
1900000.0,Maruti Suzuki,800,Maruti,2006,Used,Manual,Hatchback,Petrol,800.0,160000.0
7940000.0,Toyota,Aqua,S Grade,2015,Used,Automatic,Hatchback,Hybrid,1500.0,140000.0
5450000.0,Toyota,Vitz,,2008,Used,Automatic,Hatchback,Petrol,1000.0,116000.0
4950000.0,Toyota,Vitz,KSP90,2007,Used,Automatic,Hatchback,Petrol,1000.0,171000.0
1240000.0,Toyota,Sprinter,Toyota,1987,Used,Manual,Saloon,Petrol,1300.0,319200.0
6450000.0,Honda,N-WGN,,2019,Used,Automatic,Hatchback,Petrol,660.0,41789.0
5500000.0,Hyundai,Tucson,,2007,Used,Tiptronic,SUV / 4x4,Diesel,1998.0,200600.0
4975000.0,Toyota,Passo,2011,2007,Used,Automatic,Hatchback,Petrol,1000.0,118000.0
5250000.0,Toyota,Vitz,,2007,Used,Automatic,Hatchback,Petrol,1300.0,110000.0
580000.0,Mitsubishi,Lancer,,1987,Used,Manual,,Petrol,1400.0,300000.0
3670000.0,Suzuki,Alto,800 LXI,2015,Used,Manual,Hatchback,Petrol,800.0,76000.0
3695000.0,Suzuki,Alto,800 LXI,2015,Used,Manual,Hatchback,Petrol,800.0,79000.0
64000000.0,Land Rover,Defender,Urben Highest UK SPC,2022,Used,Automatic,SUV / 4x4,Diesel,2000.0,30000.0
9000000.0,Honda,Vezel,2014,2014,Used,Automatic,SUV / 4x4,Petrol,1500.0,156000.0
34000000.0,Mercedes Benz,E350,E350 ePlug in Hybrid,2018,Used,Automatic,Saloon,Hybrid,2000.0,51000.0
750000.0,Daihatsu,Charmant,,1987,Used,Manual,Saloon,Petrol,1300.0,319200.0
29800000.0,Mitsubishi,Montero,2015 Montero GLS,2015,Used,Tiptronic,SUV / 4x4,Diesel,3000.0,91000.0
2800000.0,Micro,Panda,Micro,2015,Used,Manual,Hatchback,Petrol,1000.0,90473.0
8900000.0,Toyota,Axio,G Grade,2014,Used,Automatic,Saloon,Hybrid,1500.0,151000.0
8250000.0,Austin,Mini,Moke,1966,Used,Manual,Station wagon,Petrol,1000.0,33000.0
8900000.0,Toyota,Aqua,X Urban,2015,Used,Automatic,Hatchback,Hybrid,1490.0,157689.0
10600000.0,Honda,Vezel,,2015,Used,Automatic,SUV / 4x4,Petrol,1490.0,97982.0
6290000.0,Toyota,Passo,HANA,2013,Used,Automatic,Hatchback,Petrol,990.0,95273.0
25000000.0,BMW,X5,,2016,Used,Automatic,,Petrol,1997.0,79541.0
7090000.0,Toyota,Hilux,Hilux Smart Cab,2010,Used,Manual,SUV / 4x4,Diesel,2500.0,126000.0
3200000.0,Toyota,Corsa,,1996,Used,Automatic,Saloon,Petrol,1330.0,271286.0
2950000.0,Suzuki,Wagon R,,2004,Used,Manual,,Petrol,999.0,176400.0
1500000.0,Hyundai,Sonata,,1997,Used,Manual,Saloon,Petrol,1997.0,95000.0
7000000.0,Toyota,Vitz,,2016,Used,Automatic,Hatchback,Petrol,999.0,97000.0
8175000.0,Hyundai,Tucson,Diesel Fully Loaded,2011,Used,Automatic,SUV / 4x4,Diesel,2000.0,163000.0
5500000.0,Nissan,Leaf,Nissan,2014,Used,Automatic,Hatchback,Hybrid,1000.0,89000.0
2275000.0,Mitsubishi,Pajero,,1989,Used,Manual,SUV / 4x4,Diesel,2500.0,137000.0
2875000.0,Suzuki,Alto,Lxi,2009,Used,Manual,Hatchback,Petrol,800.0,184000.0
38500000.0,Toyota,Land Cruiser Sahara,ZX,2011,Used,Automatic,SUV / 4x4,Petrol,4600.0,106500.0
4300000.0,Micro,Panda Cross,,2017,Used,Automatic,Hatchback,Petrol,1000.0,68000.0
590000.0,Suzuki,Maruti,japan,1981,Used,Manual,,Petrol,600.0,32145.0
21800000.0,Land Rover,Range Rover Evoque,,2013,Used,Automatic,SUV / 4x4,Diesel,2200.0,129000.0
9090000.0,Honda,Grace,EX ,2015,Used,Automatic,Saloon,Hybrid,1500.0,118000.0
16000000.0,Mercedes Benz,C220,C220 CDI,2012,Used,Automatic,Saloon,Diesel,2143.0,76000.0
16450000.0,Mini,Cooper,,2017,Used,Automatic,,Petrol,1500.0,29000.0
12000000.0,Toyota,Axio,Corolla WXB Hybrid,2017,Used,Automatic,Saloon,Hybrid,1490.0,104500.0
965000.0,Nissan,Other Model,HB11,1984,Used,Manual,Saloon,Petrol,1500.0,235000.0
7250000.0,Toyota,Ractis,2007,2007,Used,Automatic,Hatchback,Petrol,1300.0,165000.0
29500000.0,Land Rover,Defender,Land Rover,2010,Used,Manual,SUV / 4x4,Diesel,2400.0,120000.0
6000000.0,Nissan,Dutsun,D21,1988,Used,Manual,SUV / 4x4,Diesel,2700.0,200000.0
19000000.0,Mercedes Benz,E300,Edition E,2015,Used,Automatic,Saloon,Diesel,2200.0,123000.0
5790000.0,Perodua,Axia,G,2017,Used,Automatic,Hatchback,Petrol,1000.0,111000.0
1775000.0,Micro,Trend,,2012,Used,Manual,Saloon,Petrol,1075.0,65000.0
200000.0,Nissan,AD Wagon,,1986,Used,Manual,Station wagon,Petrol,1300.0,165000.0
19500000.0,Ford,Raptor Ranger,,2013,Used,Manual,SUV / 4x4,Diesel,2000.0,200000.0
12950000.0,Toyota,Land Cruiser Prado,Prado 120,2003,Used,Manual,SUV / 4x4,Petrol,2700.0,152000.0
7690000.0,DFSK,Glory,Glory 580,2019,Used,Tiptronic,SUV / 4x4,Petrol,1500.0,79000.0
3400000.0,Nissan,AD Wagon,,2001,Used,Automatic,Station wagon,Petrol,1300.0,200000.0
1300000.0,Toyota,Corolla,1985,1985,Used,Manual,Station wagon,Petrol,1300.0,112000.0
1060000.0,Mitsubishi,Lancer,Box,1979,Used,Manual,Saloon,Petrol,1400.0,76523.0
1450000.0,Toyota,Corona,Toyota,1986,Used,Manual,Saloon,Petrol,1500.0,75584.0
6050000.0,Toyota,Passo,,2015,Used,Automatic,Hatchback,Petrol,1000.0,145000.0
5950000.0,Honda,N-WGN,,2015,Used,Automatic,MPV,Petrol,660.0,125000.0
575000.0,Mitsubishi,Lancer,Lancer,1984,Used,Manual,Station wagon,Petrol,1400.0,344400.0
9190000.0,Toyota,Axio,G Grade,2014,Used,Automatic,Saloon,Hybrid,1500.0,48000.0
4000000.0,Nissan,Sunny,FB15,1999,Used,Automatic,Saloon,Petrol,1500.0,249000.0
8635000.0,Honda,Fit,Gp 5 S Grade,2016,Used,Automatic,Hatchback,Hybrid,1500.0,120000.0
8980000.0,Toyota,Axio,G Grade,2014,Used,Automatic,Saloon,Hybrid,1500.0,212000.0
169000000.0,Aston Martin,Other Model,DB11 GT Coupe 4000cc,2018,Used,Automatic,Coupé/Sports,Petrol,4000.0,20000.0
4200000.0,Toyota,Hilux,,1993,Used,Manual,SUV / 4x4,Diesel,2800.0,45000.0
1050000.0,Mitsubishi,Lancer,C12A,1984,Used,Manual,Saloon,Petrol,1468.0,200000.0
10900000.0,Hyundai,Creta,Sx,2017,Used,Automatic,SUV / 4x4,Petrol,1599.0,37000.0
7850000.0,Toyota,Vitz,Edition 2,2018,Used,Automatic,Hatchback,Petrol,1000.0,92000.0
925000.0,Daihatsu,Charade,,1985,Used,Manual,Hatchback,Diesel,900.0,100000.0
13175000.0,Toyota,CHR,NGX10,2017,Used,Automatic,Saloon,Petrol,1190.0,92200.0
2950000.0,Nissan,Sunny,Nissan SB14 1999,1999,Used,Manual,Saloon,Diesel,1970.0,245874.0
1500000.0,Hyundai,Sonata,,1997,Used,Manual,Saloon,Petrol,1997.0,99990.0
6500000.0,Honda,Civic,FD1,2008,Used,Automatic,Saloon,Petrol,1800.0,208600.0
11475000.0,Toyota,Axio,WXB,2017,Used,Automatic,Saloon,Hybrid,1496.0,116000.0
5550000.0,Toyota,Vitz,,2007,Used,Automatic,Saloon,Petrol,1300.0,115000.0
