Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Transmission,Body type,Fuel type,Engine capacity,Mileage
11000000.0,Suzuki,Vitara,2020,2020,Tiptronic,Hatchback,Petrol,1000.0,28000.0
26900000.0,Toyota,Land Cruiser Prado,Tx,2012,Automatic,Suv / 4X4,Petrol,2700.0,112000.0
4850000.0,Toyota,Corolla,Corolla 121 Manual,2003,Manual,Saloon,Petrol,1300.0,185000.0
6285000.0,Suzuki,Wagon R Fx,Low Mileage,2018,Automatic,Hatchback,Hybrid,650.0,47800.0
2900000.0,Micro,Panda,Unknown,2015,Manual,Hatchback,Petrol,1000.0,65000.0
8950000.0,Honda,Vezel,2015,2015,Automatic,Hatchback,Hybrid,1500.0,128000.0
1820000.0,Tata,Indica,Unknown,2004,Manual,Unknown,Petrol,1405.0,154936.0
53000000.0,Toyota,Land Cruiser Sahara,Unknown,2013,Automatic,Suv / 4X4,Diesel,4600.0,123000.0
4200000.0,Suzuki,Alto,2015,2015,Manual,Hatchback,Petrol,796.0,96530.0
13850000.0,Honda,Civic,Rs- Sedan,2017,Automatic,Saloon,Petrol,1500.0,80000.0
10000000.0,Toyota,Hilux,Hilux Double Cab,2007,Manual,Suv / 4X4,Diesel,3000.0,170000.0
6800000.0,Suzuki,Spacia,Unknown,2017,Automatic,Unknown,Petrol,650.0,84000.0
8350000.0,Suzuki,Swift,Rs Turbo Safety,2017,Automatic,Hatchback,Petrol,1000.0,98000.0
21000000.0,Peugeot,3008,Allure Premium,2020,Automatic,Suv / 4X4,Petrol,1800.0,47500.0
52500000.0,Land Rover,Range Rover Sport,Autobiography,2019,Automatic,Suv / 4X4,Petrol,2000.0,42000.0
7695000.0,Mazda,2 Skyactive,Mazda 2,2016,Automatic,Saloon,Petrol,1500.0,129000.0
10200000.0,Toyota,Axio,G Grade,2016,Automatic,Saloon,Hybrid,1500.0,108000.0
2550000.0,Micro,Lifan,Limited Edition,2009,Manual,Saloon,Petrol,1500.0,125000.0
15250000.0,Toyota,Axio,G Grade Hybrid,2022,Automatic,Saloon,Hybrid,1490.0,9100.0
9150000.0,Toyota,Yaris,X Limited,2023,Automatic,Hatchback,Petrol,990.0,16500.0
6500000.0,Toyota,Prius,2007,2007,Automatic,Saloon,Hybrid,1500.0,190000.0
7290000.0,Suzuki,Wagon R Fx,2025 Safety,2023,Automatic,Hatchback,Hybrid,650.0,11000.0
68500000.0,Land Rover,Range Rover,Lwb Autobiography,2019,Automatic,Suv / 4X4,Hybrid,2000.0,33000.0
5000000.0,Suzuki,Celerio,Unknown,2015,Other Transmission,Hatchback,Petrol,1000.0,124500.0
6250000.0,Honda,N-Wgn,Jh 1,2017,Automatic,Station Wagon,Petrol,650.0,30250.0
12290000.0,Toyota,Land Cruiser Prado,95 1Kz,1997,Manual,Suv / 4X4,Diesel,3000.0,230000.0
13300000.0,Toyota,Chr,Highest Grade,2018,Automatic,Suv / 4X4,Petrol,1200.0,74500.0
8390000.0,Toyota,Hilux,Vigo Smartcab G,2009,Manual,Suv / 4X4,Diesel,3000.0,168000.0
7590000.0,Honda,Insight,Unknown,2012,Automatic,Saloon,Hybrid,1330.0,147000.0
8290000.0,Hyundai,Venue,Unknown,2019,Automatic,Suv / 4X4,Petrol,1000.0,93000.0
5800000.0,Honda,Civic,Es 1,2004,Automatic,Saloon,Petrol,1490.0,175773.0
3900000.0,Micro,Actyon,Unknown,2009,Manual,Suv / 4X4,Diesel,1800.0,327000.0
3690000.0,Suzuki,Alto,Lxi800,2015,Manual,Hatchback,Petrol,800.0,97000.0
6750000.0,Toyota,Passo,Safety Push Start,2016,Automatic,Hatchback,Petrol,1000.0,79000.0
6890000.0,Honda,Fit,Gp1,2013,Automatic,Hatchback,Hybrid,1300.0,142000.0
13390000.0,Toyota,Allion,G Plus,2016,Automatic,Unknown,Petrol,1500.0,143000.0
11150000.0,Toyota,Premio,2013,2013,Automatic,Saloon,Petrol,1500.0,137400.0
8800000.0,Honda,Freed,Honda,2012,Automatic,Station Wagon,Petrol,1490.0,212000.0
5890000.0,Nissan,Wingroad,2008,2008,Automatic,Station Wagon,Petrol,1500.0,181000.0
8800000.0,Honda,Grace,Unknown,2015,Automatic,Saloon,Hybrid,1500.0,129300.0
3690000.0,Suzuki,Alto,Unknown,2015,Manual,Hatchback,Petrol,800.0,93000.0
7950000.0,Honda,Fit,Gp5 L Exclusive 2014,2014,Automatic,Hatchback,Petrol,1500.0,145000.0
12900000.0,Toyota,Raize,Z Grade Hybrid,2022,Automatic,Suv / 4X4,Hybrid,1200.0,13500.0
10750000.0,Toyota,Roomy,Custom Gt,2023,Automatic,Hatchback,Petrol,990.0,18000.0
18850000.0,Bmw,318I,M-Sport Australian,2018,Automatic,Saloon,Petrol,1500.0,75000.0
5300000.0,Hyundai,Grand I10,Unknown,2017,Automatic,Unknown,Petrol,1000.0,160000.0
11770000.0,Toyota,Axio,Wxb,2017,Automatic,Saloon,Hybrid,1500.0,124000.0
3350000.0,Renault,Kwid,Unknown,2017,Manual,Unknown,Petrol,800.0,165000.0
49500000.0,Toyota,Land Cruiser Sahara,Vx V8,2011,Tiptronic,Suv / 4X4,Diesel,4465.0,165000.0
5700000.0,Ssang Yong,Kyron,2008,2008,Manual,Suv / 4X4,Diesel,2000.0,220000.0
24200000.0,Mercedes Benz,Cla 200,Amg Premium Plus,2019,Automatic,Saloon,Petrol,1332.0,34000.0
27000000.0,Toyota,Land Cruiser Prado,150,2011,Automatic,Unknown,Petrol,3000.0,113000.0
2990000.0,Nissan,Ad Wagon,Unknown,1999,Automatic,Station Wagon,Petrol,1490.0,187000.0
9750000.0,Suzuki,Grand Vitara,Unknown,2019,Automatic,Hatchback,Petrol,998.0,34798.0
27500000.0,Mercedes Benz,Glb,200 Amg Premium Plus,2020,Automatic,Suv / 4X4,Petrol,1500.0,35000.0
20500000.0,Toyota,Hilux,Revo/Rocco B5,2017,Automatic,Suv / 4X4,Diesel,2800.0,124000.0
12500000.0,Audi,A3,S Tronic Sedan Packa,2018,Automatic,Saloon,Petrol,1400.0,85000.0
39500000.0,Bmw,740Le,M-Sport Plus,2017,Automatic,Saloon,Petrol,2000.0,18000.0
25500000.0,Bmw,X5 M,Sport,2016,Automatic,Suv / 4X4,Petrol,2000.0,80000.0
10000000.0,Nissan,X-Trail,Unknown,2015,Automatic,Suv / 4X4,Hybrid,1990.0,117708.0
7650000.0,Honda,Insight,Unknown,2009,Automatic,Saloon,Petrol,1330.0,107129.0
21000000.0,Bmw,318I,M Sport,2018,Automatic,Saloon,Petrol,1500.0,23000.0
6500000.0,Honda,Civic,Unknown,2008,Automatic,Saloon,Hybrid,1330.0,164386.0
10500000.0,Toyota,Prius,Alpha,2013,Automatic,Hatchback,Hybrid,1790.0,43423.0
4100000.0,Nissan,Cefiro,A33 2.0G,2001,Automatic,Saloon,Petrol,2000.0,185000.0
8250000.0,Toyota,Vitz,Unknown,2018,Automatic,Hatchback,Petrol,990.0,85804.0
6290000.0,Toyota,Passo,Hana,2013,Automatic,Hatchback,Petrol,990.0,95273.0
8290000.0,Suzuki,Swift,Rs Turbo,2017,Automatic,Hatchback,Petrol,990.0,131077.0
12500000.0,Kia,Other Model,Syros Htx Plus,2025,Automatic,Unknown,Petrol,1000.0,1200.0
4575000.0,Suzuki,A-Star,Fully Loaded 80000Km,2012,Automatic,Hatchback,Petrol,1000.0,80000.0
14400000.0,Mitsubishi,Outlander,Unknown,2015,Automatic,Suv / 4X4,Hybrid,2000.0,160000.0
7200000.0,Hyundai,Tucson,Unknown,2012,Automatic,Suv / 4X4,Petrol,2000.0,130000.0
2965000.0,Suzuki,Alto,800 Lxi,2013,Manual,Hatchback,Petrol,800.0,94000.0
41000000.0,Toyota,Land Cruiser Prado,150 Tx,2017,Automatic,Suv / 4X4,Petrol,2700.0,128000.0
13950000.0,Mitsubishi,Montero,Sports,2012,Automatic,Suv / 4X4,Diesel,2500.0,195000.0
20000000.0,Kia,Carens,Unknown,2025,Manual,Unknown,Diesel,1500.0,6440.0
13800000.0,Toyota,Premio,Premio G Superior,2017,Automatic,Saloon,Petrol,1500.0,108000.0
2585000.0,Maruti Suzuki,800,Unknown,2011,Manual,Unknown,Petrol,800.0,173000.0
10799999.0,Toyota,Premio,G Superior,2013,Automatic,Saloon,Petrol,1500.0,121000.0
10200000.0,Audi,A4,Audi,2011,Automatic,Saloon,Petrol,1800.0,94188.0
3375000.0,Honda,City,Unknown,2000,Automatic,Unknown,Petrol,1500.0,200000.0
21350000.0,Toyota,Land Cruiser Sahara,100 Series 1Hz,2003,Manual,Suv / 4X4,Diesel,4200.0,74500.0
9875000.0,Toyota,Premio,G Superior,2011,Automatic,Saloon,Petrol,1500.0,150000.0
20700000.0,Bmw,318I,Bmw,2018,Automatic,Saloon,Petrol,1500.0,115000.0
7150000.0,Toyota,Aqua,S Grade,2014,Automatic,Hatchback,Hybrid,1500.0,180000.0
22000000.0,Mercedes Benz,C350,Unknown,2016,Tiptronic,Saloon,Hybrid,2000.0,75000.0
10500000.0,Kia,Sportage,Special Orange,2011,Manual,Suv / 4X4,Petrol,2000.0,63000.0
8850000.0,Honda,Vezel,Z Grade,2014,Automatic,Suv / 4X4,Hybrid,1500.0,178000.0
13850000.0,Honda,Civic,Tech Pack 2018,2018,Automatic,Hatchback,Petrol,1000.0,65100.0
7900000.0,Toyota,Vitz,Edition 2,2018,Automatic,Hatchback,Petrol,1000.0,101000.0
3090000.0,Geely,Other Model,Micro Panda Corss,2013,Manual,Hatchback,Petrol,1300.0,132000.0
5300000.0,Toyota,Vitz,Ksp 90,2007,Automatic,Hatchback,Petrol,1000.0,141600.0
12600000.0,Toyota,Premio,G Superior,2013,Automatic,Saloon,Petrol,1500.0,124000.0
12400000.0,Volkswagen,T-Cross,Active Grade,2022,Automatic,Unknown,Petrol,1000.0,10000.0
75500000.0,Land Rover,Range Rover,Vogue Lwb Autobio,2019,Automatic,Suv / 4X4,Petrol,2000.0,52000.0
16900000.0,Bmw,X1,Bmw,2019,Automatic,Suv / 4X4,Petrol,1500.0,75000.0
3500000.0,Mitsubishi,I-Miev,Unknown,2013,Automatic,Saloon,Electric,600.0,90000.0
32500000.0,Bmw,I8,M-Sport,2018,Automatic,Coupé/Sports,Hybrid,1500.0,30000.0
28500000.0,Bmw,X5,M-Sport,2016,Automatic,Suv / 4X4,Hybrid,2000.0,66000.0
27500000.0,Toyota,Land Cruiser Prado,150 Tx,2011,Automatic,Suv / 4X4,Petrol,2700.0,130000.0
14800000.0,Audi,Q2,Q2,2019,Tiptronic,Suv / 4X4,Petrol,1000.0,74000.0
5575000.0,Toyota,Avanza,07 Seater,2008,Manual,Mpv,Petrol,1300.0,143000.0
47500000.0,Jeep,Wrangler,Rubicon,2018,Automatic,Suv / 4X4,Petrol,2000.0,68000.0
8250000.0,Daihatsu,Taft,G Chrome Venture,2023,Automatic,Hatchback,Petrol,658.0,9188.0
15800000.0,Audi,A3,Tfsi Highest Spec,2018,Automatic,Saloon,Petrol,1000.0,54000.0
5600000.0,Honda,Hr-V,Unknown,2000,Automatic,Suv / 4X4,Petrol,1590.0,201935.0
8200000.0,Hyundai,Venue,Unknown,2019,Automatic,Suv / 4X4,Petrol,1000.0,62000.0
6200000.0,Daihatsu,Atrai Wagon,Unknown,2018,Automatic,Unknown,Petrol,650.0,70000.0
8700000.0,Nissan,Note,Embassy,2020,Automatic,Hatchback,Petrol,1200.0,44000.0
7500000.0,Nissan,Navara,Double Cab,2007,Manual,Unknown,Diesel,2500.0,160000.0
7600000.0,Kia,Sportage,Unknown,2011,Automatic,Unknown,Petrol,2000.0,181000.0
8650000.0,Toyota,Vitz,Unknown,2019,Automatic,Unknown,Petrol,1000.0,73000.0
9475000.0,Toyota,Yaris,X Grade,2025,Automatic,Unknown,Petrol,1000.0,2900.0
16900000.0,Peugeot,5008,Gt Line,2019,Automatic,Suv / 4X4,Petrol,1200.0,55000.0
17650000.0,Toyota,Corolla,Wxb,2024,Automatic,Saloon,Petrol,1500.0,9500.0
7000000.0,Mitsubishi,Lancer,Cs3 Glx,2011,Automatic,Saloon,Petrol,1600.0,128000.0
15500000.0,Isuzu,Mu-X,Unknown,2015,Automatic,Suv / 4X4,Petrol,2500.0,178000.0
16250000.0,Peugeot,5008,Gt Line,2019,Automatic,Unknown,Petrol,1200.0,70000.0
8290000.0,Honda,Fit,Gp5 S Grade Mugen,2013,Automatic,Hatchback,Hybrid,1500.0,165000.0
37500000.0,Toyota,Land Cruiser Prado,Tx Trj150 G Frontier,2017,Automatic,Suv / 4X4,Petrol,2700.0,71000.0
5450000.0,Toyota,Corolla,Corolla 121 Lx Limit,2004,Manual,Saloon,Petrol,1500.0,256000.0
7500000.0,Suzuki,Swift,Rs Turbo,2017,Automatic,Unknown,Petrol,990.0,131000.0
6590000.0,Nissan,X-Trail,Unknown,2001,Automatic,Suv / 4X4,Petrol,1990.0,195000.0
8250000.0,Suzuki,Hustler,G,2024,Automatic,Hatchback,Petrol,650.0,9500.0
3425000.0,Datsun,Redi Go,Datsun,2017,Manual,Hatchback,Petrol,800.0,67000.0
3750000.0,Suzuki,Alto,Suzuki,2015,Manual,Hatchback,Petrol,800.0,111000.0
10700000.0,Tata,Other Model,Curvv,2025,Automatic,Suv / 4X4,Petrol,1200.0,11000.0
34000000.0,Toyota,Land Cruiser Prado,150 Tx,2015,Automatic,Suv / 4X4,Petrol,2700.0,96000.0
10900000.0,Toyota,Premio,G,2013,Automatic,Saloon,Petrol,1500.0,120000.0
6700000.0,Toyota,Aqua,G Grade,2012,Automatic,Unknown,Hybrid,1500.0,160000.0
16800000.0,Toyota,Premio,Unknown,2019,Automatic,Saloon,Petrol,1499.0,96200.0
14000000.0,Subaru,Forester,Unknown,2014,Automatic,Suv / 4X4,Petrol,2000.0,101900.0
12000000.0,Honda,Civic,Ex,2018,Automatic,Hatchback,Petrol,1000.0,75000.0
10550000.0,Bmw,X1,S Drive,2011,Automatic,Suv / 4X4,Diesel,2000.0,149500.0
29900000.0,Toyota,Land Cruiser Prado,Lc5 Fully Loaded,2013,Automatic,Suv / 4X4,Diesel,3000.0,195000.0
7425000.0,Suzuki,Swift,Unknown,2018,Automatic,Hatchback,Petrol,1000.0,137848.0
13500000.0,Audi,Q2,Tfsi,2018,Automatic,Hatchback,Petrol,1000.0,76000.0
9200000.0,Dfsk,Glory,Unknown,2022,Automatic,Suv / 4X4,Petrol,1500.0,18779.0
6675000.0,Toyota,Vitz,Unknown,2015,Automatic,Hatchback,Petrol,1000.0,115000.0
20500000.0,Mercedes Benz,C180,Amg Line,2016,Automatic,Saloon,Petrol,1600.0,24500.0
6475000.0,Suzuki,Wagon R,Fz,2018,Automatic,Hatchback,Hybrid,650.0,99000.0
35750000.0,Toyota,Land Cruiser Prado,150 Diesel Auto,2015,Tiptronic,Suv / 4X4,Diesel,3000.0,147500.0
13900000.0,Mitsubishi,Outlander,Unknown,2015,Automatic,Unknown,Hybrid,2000.0,115000.0
26450000.0,Mitsubishi,Montero,V98 Gls Fully Loaded,2016,Tiptronic,Suv / 4X4,Diesel,3200.0,142500.0
28500000.0,Mitsubishi,Montero,Diesel,2015,Automatic,Unknown,Diesel,3200.0,142000.0
22650000.0,Toyota,Hilux,Rocco B5 Pk,2020,Tiptronic,Suv / 4X4,Diesel,2800.0,69500.0
6450000.0,Honda,N-Box,650Cc Petrol,2016,Automatic,Unknown,Petrol,650.0,56000.0
13250000.0,Toyota,Chr,Ngx -10,2018,Automatic,Suv / 4X4,Petrol,1200.0,110000.0
1550000.0,Chery,Qq,Chery Qq,2008,Manual,Hatchback,Petrol,800.0,72000.0
3150000.0,Zotye,Z100,Unknown,2020,Manual,Hatchback,Petrol,999.0,67000.0
5175000.0,Toyota,Vitz,Unknown,2009,Automatic,Hatchback,Petrol,1000.0,158000.0
16100000.0,Audi,Q2,S-Line Black Edition,2019,Automatic,Unknown,Petrol,1000.0,44000.0
14250000.0,Bmw,318I,Low Milage,2014,Automatic,Saloon,Petrol,1500.0,52000.0
11700000.0,Land Rover,Freelander,2 Td4,2013,Tiptronic,Suv / 4X4,Diesel,2200.0,100000.0
3175000.0,Perodua,Kelisa,Hatch Back,2006,Automatic,Hatchback,Petrol,1000.0,145000.0
19000000.0,Bmw,X5,Straight Diesel,2015,Automatic,Suv / 4X4,Diesel,3000.0,140000.0
3475000.0,Suzuki,Alto,Japanese,2005,Automatic,Hatchback,Petrol,658.0,165000.0
12500000.0,Mitsubishi,Outlander,G Navi,2014,Automatic,Suv / 4X4,Hybrid,2000.0,170000.0
3775000.0,Suzuki,Alto,Vxi,2015,Manual,Hatchback,Petrol,800.0,111340.0
11600000.0,Toyota,Prius,Limited Edition,2015,Automatic,Saloon,Hybrid,1800.0,110000.0
8975000.0,Honda,Vezel,Oreinge Packge Gold,2014,Automatic,Suv / 4X4,Hybrid,1500.0,112000.0
24000000.0,Toyota,Hilux,Gr-Sport 2.8L (1Gd),2023,Automatic,Suv / 4X4,Diesel,2800.0,9000.0
1975000.0,Toyota,Corolla,Ae 91,1998,Manual,Saloon,Petrol,1500.0,164999.0
12100000.0,Honda,Fit Shuttle,Navi Premium (Gp-7),2016,Automatic,Hatchback,Hybrid,1500.0,85000.0
14000000.0,Toyota,Land Cruiser Prado,Unknown,2006,Manual,Suv / 4X4,Petrol,2700.0,190000.0
9800000.0,Honda,Fit Shuttle,Navi-Premium (Gp 2),2014,Automatic,Hatchback,Hybrid,1330.0,165000.0
2425000.0,Fiat,Punto,Sport,2002,Manual,Hatchback,Petrol,1200.0,116000.0
12700000.0,Toyota,Raize,G Grade Hybrid,2022,Automatic,Hatchback,Hybrid,1200.0,29000.0
10800000.0,Daihatsu,Thor,Custom Gs (Roomy),2023,Automatic,Unknown,Petrol,1000.0,9000.0
11075000.0,Dfsk,Glory,I Auto Fully Loaded,2023,Automatic,Suv / 4X4,Petrol,1500.0,98000.0
6600000.0,Toyota,Corolla,Lx (Zze-141 R) Auto,2008,Automatic,Unknown,Petrol,1590.0,220000.0
13850000.0,Toyota,Chr,Ngx 10-Gt (22000 Km),2018,Automatic,Unknown,Petrol,1200.0,22000.0
10700000.0,Toyota,Raize,Z Grade,2020,Automatic,Hatchback,Petrol,1000.0,75000.0
3075000.0,Nissan,Serena,Vx Auto,1995,Automatic,Mpv,Diesel,2000.0,131999.0
7500000.0,Toyota,Vitz,Ksp130 Safty Pakge,2017,Automatic,Hatchback,Petrol,1000.0,130000.0
57500000.0,Land Rover,Range Rover Sport,2018,2018,Tiptronic,Suv / 4X4,Petrol,2000.0,40389.0
11200000.0,Toyota,Premio,Toyota,2013,Automatic,Saloon,Petrol,1500.0,118000.0
11600000.0,Toyota,Corolla,Axio -27000 Km,2017,Automatic,Unknown,Petrol,1300.0,27000.0
65000000.0,Mercedes Benz,S300,Lwheel Diesel Hybrid,2017,Automatic,Saloon,Hybrid,2140.0,49800.0
76000000.0,Toyota,Land Cruiser Sahara,Vx-V8 Diesel Black,2015,Automatic,Suv / 4X4,Diesel,4461.0,105000.0
12850000.0,Mitsubishi,Montero,Montero Sport,2011,Automatic,Suv / 4X4,Diesel,2500.0,147700.0
54500000.0,Land Rover,Range Rover,Range Rover Sport,2018,Automatic,Suv / 4X4,Diesel,2000.0,31000.0
7750000.0,Toyota,Rav4,G Grade,2008,Automatic,Suv / 4X4,Petrol,2000.0,145000.0
31900000.0,Land Rover,Discovery,Land Rover,2015,Tiptronic,Suv / 4X4,Diesel,3000.0,102000.0
4690000.0,Nissan,Bluebird,Fg10 Sylphy,2003,Automatic,Saloon,Petrol,1500.0,195000.0
3975000.0,Chevrolet,Aveo,Ls,2008,Manual,Saloon,Petrol,1400.0,127000.0
9950000.0,Kia,Sorento,Unknown,2011,Automatic,Suv / 4X4,Diesel,2200.0,180000.0
11000000.0,Toyota,Prius,3Rd Generation,2012,Automatic,Saloon,Hybrid,1800.0,155000.0
11700000.0,Peugeot,3008,Unknown,2016,Tiptronic,Hatchback,Diesel,1199.0,122000.0
4900000.0,Suzuki,Swift,Suzuki,2005,Automatic,Hatchback,Petrol,1300.0,115000.0
8350000.0,Toyota,Axio,G Grade,2015,Automatic,Saloon,Hybrid,1500.0,91000.0
12500000.0,Ford,Focus,Titanium Eco Boost,2018,Tiptronic,Saloon,Petrol,1000.0,93000.0
3500000.0,Suzuki,Wagon R,Vxi,2006,Manual,Hatchback,Petrol,1061.0,62520.0
2750000.0,Hyundai,Elantra,Unknown,1999,Automatic,Saloon,Petrol,1599.0,60200.0
2475000.0,Suzuki,Maruti,Unknown,2007,Manual,Hatchback,Petrol,800.0,70000.0
6200000.0,Suzuki,Swift,Unknown,2010,Automatic,Hatchback,Petrol,1300.0,75000.0
4550000.0,Suzuki,Alto,K10,2016,Automatic,Hatchback,Petrol,998.0,105000.0
14650000.0,Audi,A3,S-Line,2018,Tiptronic,Saloon,Petrol,1000.0,34027.0
6850000.0,Toyota,Vitz,Toyota Vitz Ksp-130,2013,Automatic,Hatchback,Petrol,990.0,98200.0
8000000.0,Toyota,Aqua,Unknown,2015,Automatic,Hatchback,Hybrid,1500.0,125000.0
5200000.0,Hyundai,Other Model,Kyron,2007,Automatic,Station Wagon,Diesel,2400.0,145000.0
16200000.0,Mini,Cooper,Mini,2016,Tiptronic,Hatchback,Petrol,1500.0,76800.0
8250000.0,Toyota,Vitz,Safety Edition 03,2019,Automatic,Hatchback,Petrol,1000.0,95000.0
10700000.0,Honda,Vezel,Orange Package,2015,Automatic,Hatchback,Hybrid,1500.0,45000.0
5975000.0,Suzuki,Hustler,J Style Turbo Highst,2016,Automatic,Hatchback,Hybrid,660.0,86500.0
8400000.0,Toyota,Vitz,Unknown,2018,Automatic,Hatchback,Petrol,990.0,61000.0
8200000.0,Honda,Fit,Unknown,2015,Automatic,Hatchback,Petrol,1500.0,90000.0
11475000.0,Toyota,Premio,G Superior,2014,Automatic,Saloon,Petrol,1500.0,116000.0
3625000.0,Suzuki,Alto,800 Lxi,2015,Manual,Hatchback,Petrol,800.0,148000.0
9850000.0,Toyota,Premio,Unknown,2012,Automatic,Saloon,Petrol,1500.0,172659.0
5200000.0,Suzuki,Wagon R,Unknown,2014,Automatic,Hatchback,Petrol,650.0,13500.0
12850000.0,Mitsubishi,Eclipse Cross,Unknown,2018,Automatic,Suv / 4X4,Petrol,1500.0,73000.0
11000000.0,Toyota,Yaris Ativ,Unknown,2019,Automatic,Saloon,Petrol,1200.0,210000.0
12000000.0,Nissan,Teana,J32,2010,Automatic,Saloon,Petrol,2500.0,178000.0
3390000.0,Suzuki,Alto,2015,2015,Manual,Hatchback,Petrol,800.0,230000.0
2800000.0,Micro,Panda,Unknown,2015,Manual,Unknown,Petrol,1000.0,90000.0
41500000.0,Bmw,X5,M Sport,2018,Automatic,Suv / 4X4,Diesel,2000.0,72000.0
12900000.0,Mitsubishi,L200,L200,2016,Manual,Suv / 4X4,Diesel,2500.0,165000.0
26500000.0,Mercedes Benz,E200,E200 Amg,2016,Tiptronic,Saloon,Petrol,2000.0,39500.0
7150000.0,Toyota,Aqua,Toyota Aqua,2014,Automatic,Hatchback,Hybrid,1500.0,130000.0
3150000.0,Micro,Mx 7,2012,2012,Manual,Saloon,Petrol,1500.0,182500.0
15450000.0,Audi,Q2,Tfsi 23000 Km,2020,Automatic,Suv / 4X4,Petrol,1000.0,23000.0
2840000.0,Nissan,Pulsar,Unknown,1997,Automatic,Unknown,Petrol,1500.0,100000.0
5100000.0,Daihatsu,Terios,Unknown,2001,Automatic,Unknown,Petrol,650.0,195195.0
14500000.0,Volkswagen,Tiguan,2018,2018,Automatic,Suv / 4X4,Petrol,1399.0,78000.0
20750000.0,Mercedes Benz,C160,Unknown,2018,Automatic,Saloon,Petrol,1600.0,76000.0
3675000.0,Suzuki,Alto,Lxi  Cak-,2015,Manual,Hatchback,Petrol,800.0,87000.0
5800000.0,Mitsubishi,L200,K34T,1992,Manual,Suv / 4X4,Diesel,2470.0,253758.0
13500000.0,Toyota,Allion,260 A15 G Plus,2016,Automatic,Saloon,Petrol,1500.0,108000.0
4760000.0,Toyota,Passo,Toyota,2007,Automatic,Hatchback,Petrol,990.0,162000.0
13490000.0,Toyota,Chr,Gt Turbo 2Wd,2018,Automatic,Hatchback,Petrol,1200.0,86000.0
2175000.0,Maruti,Other Model,Suzuki 800,2007,Manual,Saloon,Petrol,800.0,131200.0
15950000.0,Toyota,Premio,G Superior,2018,Automatic,Saloon,Petrol,1500.0,78000.0
85000000.0,Land Rover,Range Rover,P400E  Lwb Comfort +,2019,Automatic,Suv / 4X4,Petrol,2000.0,78000.0
44500000.0,Bmw,740Le,Xdrive Individual,2016,Automatic,Saloon,Petrol,2000.0,33500.0
8800000.0,Toyota,Premio,Unknown,2008,Automatic,Saloon,Petrol,1500.0,165000.0
3690000.0,Suzuki,Estilo,Zen,2011,Manual,Hatchback,Petrol,998.0,141000.0
23500000.0,Bmw,X5,Xdrive40E M Sport,2016,Automatic,Suv / 4X4,Petrol,2000.0,120000.0
17800000.0,Bmw,318I,Luxury Edition,2016,Automatic,Saloon,Petrol,1500.0,64000.0
36500000.0,Audi,Q7,3.0L 45 Tfsi,2016,Automatic,Suv / 4X4,Petrol,3000.0,71000.0
7150000.0,Toyota,Vitz,Safety Edition,2015,Automatic,Hatchback,Petrol,990.0,141000.0
4975000.0,Toyota,Corolla,121 Dicky Light Jn-,2004,Manual,Saloon,Petrol,1300.0,220000.0
8950000.0,Hyundai,Santa Fe,Fully Loaded,2011,Automatic,Suv / 4X4,Diesel,2200.0,226250.0
16500000.0,Toyota,Voxy,Unknown,2014,Automatic,Station Wagon,Petrol,1800.0,382000.0
37650000.0,Land Rover,Discovery,5,2019,Automatic,Suv / 4X4,Diesel,2000.0,142500.0
19500000.0,Land Rover,Defender,2015,2015,Automatic,Suv / 4X4,Diesel,2500.0,160000.0
12000000.0,Honda,City,Vtec Turbo/Auto,2024,Automatic,Saloon,Petrol,1000.0,7000.0
22150000.0,Ford,Ranger,Xlt,2018,Automatic,Unknown,Diesel,3200.0,86000.0
10500000.0,Honda,Jade,Hybrid,2016,Automatic,Station Wagon,Hybrid,1500.0,97000.0
3800000.0,Suzuki,Alto,800,2015,Manual,Hatchback,Petrol,800.0,79000.0
6960000.0,Suzuki,Wagon R Stingray,2018,2018,Automatic,Hatchback,Petrol,658.0,168000.0
9590000.0,Dfsk,Glory,"I Auto 40,000Kms",2022,Automatic,Suv / 4X4,Petrol,1500.0,40000.0
2500000.0,Kia,Clarus,Unknown,2000,Automatic,Saloon,Diesel,1970.0,120000.0
4150000.0,Hyundai,Eon,Hyundai,2016,Manual,Hatchback,Petrol,800.0,73000.0
3650000.0,Zotye,Z100,Unknown,2021,Manual,Hatchback,Petrol,1000.0,18000.0
25500000.0,Mercedes Benz,C200,Premium Plus Airmati,2019,Automatic,Saloon,Petrol,1500.0,84000.0
2475000.0,Toyota,Corsa,46866,1993,Manual,Hatchback,Diesel,1500.0,251285.0
17500000.0,Porsche,Cayenne,S Hybrid 2013,2013,Tiptronic,Suv / 4X4,Hybrid,3000.0,93000.0
6650000.0,Toyota,Corolla,141,2007,Automatic,Saloon,Petrol,1794.0,129690.0
26950000.0,Toyota,Land Cruiser Prado,150 Tx,2011,Automatic,Suv / 4X4,Petrol,2700.0,125814.0
4400000.0,Hyundai,Eon,Magna,2017,Manual,Unknown,Petrol,800.0,126000.0
25000000.0,Land Rover,Discovery,4 Vogue,2013,Automatic,Suv / 4X4,Diesel,3000.0,193000.0
11000000.0,Nissan,X-Trail,Hybrid,2016,Automatic,Station Wagon,Petrol,1990.0,160000.0
7690000.0,Toyota,Vitz,2017,2017,Automatic,Hatchback,Petrol,1000.0,45000.0
